LotArea,YearBuilt,1stFlrSF,2ndFlrSF,FullBath,BedroomAbvGr,TotRmsAbvGrd,SalePrice
18188,1971,1709,1456,2,3,5,1262763
17715,1976,1260,2,2,5,8,1064250
7699,2013,1431,1007,1,4,6,663292
17577,1951,765,1281,2,4,8,1127055
16602,1975,1658,262,2,2,5,1066737
7786,2018,1256,120,1,5,7,562207
13256,1979,1554,20,3,3,5,874650
8200,1957,955,904,2,3,6,628033
18212,1987,758,139,2,3,5,1070509
5913,2010,1627,1312,3,3,5,664123
13408,2014,930,205,2,4,6,827713
9520,2016,1905,42,3,5,9,765056
19637,1995,968,849,1,4,6,1206022
14593,2021,1730,1141,3,5,9,1094313
19351,1992,1146,1028,3,2,4,1219075
5772,2008,946,206,3,5,7,480244
14152,1995,1282,634,1,3,5,956594
6780,2021,1612,344,3,4,6,601087
17891,1984,694,1165,3,3,6,1167258
16996,1988,1937,371,1,5,9,1145061
11423,2000,1645,1255,2,5,8,904461
16938,1953,961,1187,2,2,5,1097828
6871,2000,1639,546,3,5,8,604517
17234,1954,695,1387,1,5,8,1086774
4660,2004,535,983,1,3,5,391194
10242,1969,566,334,3,5,7,630678
14827,1973,1144,10,3,5,8,912723
14521,1985,1804,1431,2,4,7,1096253
16146,1983,1534,74,2,4,8,1022543
14642,2003,821,1323,3,2,5,984470
5132,1983,739,946,1,2,4,471674
4699,1966,1516,912,3,3,7,523275
18534,1954,1583,1404,1,3,6,1257804
11470,1967,1149,709,2,4,8,739962
14230,2004,1061,852,3,4,7,969060
18662,2002,664,775,1,4,8,1138343
10297,1999,1330,885,2,2,6,735523
16839,2021,688,735,3,2,4,1046209
11812,1994,591,633,3,5,9,765417
16692,1962,788,1051,2,2,5,1082912
8557,1965,1598,1486,3,5,9,770006
6179,1962,1951,395,2,3,6,625372
15030,1969,1908,682,1,2,5,1062045
13065,2015,1576,1399,3,3,5,1017521
12275,1996,674,420,2,5,9,753238
5422,1968,973,363,2,3,5,435923
19089,1994,1884,1239,1,3,6,1318673
14867,1986,769,1124,3,2,6,985655
7180,2003,906,92,2,5,9,497730
8316,1955,1647,265,2,5,8,675650
16167,1963,1193,205,2,4,6,990129
10696,1953,875,1103,3,2,4,779154
13583,2004,1915,36,3,2,6,950345
15410,1983,681,1034,1,5,7,1004544
16399,1976,535,1113,1,2,6,1034150
4614,1956,1735,743,1,3,5,519272
17869,1952,633,18,3,4,7,995757
15163,1996,1364,373,2,5,8,989803
15757,1951,1423,93,3,2,5,1006741
15768,1974,1189,31,3,2,6,930621
8570,2009,990,139,3,3,7,581539
19171,1973,1340,972,1,2,5,1227474
18201,1964,1487,1044,2,2,5,1195545
4270,1963,1961,1172,3,3,5,542191
16258,2003,1338,1244,1,2,5,1120979
6468,1955,1569,732,3,4,7,614058
18208,1967,1167,753,2,3,6,1195187
19042,1969,1924,1242,1,5,9,1313275
13582,2011,1519,57,3,4,8,947400
19639,1989,931,1448,1,2,5,1271222
15546,1988,1951,1298,2,3,5,1110961
16327,2001,1247,139,2,3,5,1005861
18270,1981,1327,1046,1,2,5,1178815
18524,2022,1016,900,3,5,9,1192618
19523,1976,961,377,2,4,7,1140464
17281,2001,1465,921,2,2,4,1163987
18300,2012,680,372,3,5,9,1086916
7607,2012,644,1086,1,3,7,620467
14775,1966,1788,777,1,3,7,1045628
16265,1998,1234,1365,3,3,6,1127773
7075,1972,905,166,2,2,5,485318
16098,2021,1312,1174,2,5,8,1108632
4289,1962,1468,522,3,2,4,457589
12120,1972,1454,583,3,2,6,862744
14672,2006,983,500,1,4,8,919737
10614,2011,981,895,1,4,6,758300
7252,2003,1760,998,3,4,6,710004
11415,1969,838,559,2,5,9,781812
10771,2001,767,1371,1,3,7,797515
4278,1972,765,1295,3,4,6,475942
15116,1984,1027,1453,2,3,6,1053742
4580,2016,1615,1011,1,5,8,510482
8958,1983,1771,232,3,4,7,703464
12445,1982,1542,559,3,4,6,866816
8276,1995,1371,1231,2,3,7,711595
11997,1994,1913,1476,2,2,4,963652
8776,1968,1911,920,3,5,8,763731
4824,1964,1425,860,2,5,8,499198
19868,2015,1618,1242,3,4,7,1395406
7832,1988,929,871,2,5,7,626870
12891,1967,1294,80,2,3,5,846138
18901,2019,1440,613,1,2,5,1206263
9445,2008,1560,702,1,2,5,749619
5380,1981,1916,540,2,5,9,579775
16088,1970,1814,764,3,2,4,1149919
13865,1989,802,1274,2,3,7,956100
14919,1976,900,737,1,4,7,911841
10534,1951,1322,605,3,4,7,766216
17926,1988,843,1438,2,5,8,1159874
18245,2005,1362,1109,2,5,9,1192849
7156,1962,1017,621,2,5,7,578832
15580,2005,1900,1240,2,4,6,1108013
8307,2015,664,1021,1,5,9,640522
9634,2005,1536,195,1,2,4,658349
12575,1977,524,994,1,4,8,815141
9810,2013,1646,1320,1,3,7,846531
12533,2020,628,945,3,5,7,846889
9934,2013,1316,43,3,4,6,677847
14179,2005,1517,392,3,5,9,964538
16251,1990,1094,1466,2,4,6,1132935
17131,1990,1832,1113,3,4,6,1219118
7109,1953,935,154,1,4,8,493816
8082,2006,681,977,1,3,6,594967
17822,1979,1115,58,2,4,8,1048960
16707,1995,1243,109,3,2,4,1037843
14990,2005,542,478,2,5,8,910325
7240,1980,903,617,2,5,7,572840
14180,1956,1104,783,3,5,9,947296
10028,2003,1155,1072,2,4,8,757397
15606,1957,762,1400,3,5,9,1093651
5849,2004,569,1055,3,2,5,526733
12497,2018,1160,600,2,2,4,856796
15805,1993,1815,939,1,2,5,1095262
6749,1962,1737,991,3,3,7,687283
17156,1969,1371,530,1,2,4,1057670
10680,1981,1321,1026,1,2,6,811396
13327,2009,646,377,3,5,7,842105
17722,1999,524,571,1,4,7,1035049
4205,1976,1846,1265,2,5,8,568600
11352,1974,1632,586,2,3,6,857716
19741,2001,1192,356,1,3,6,1144724
8591,2017,750,684,2,3,5,661353
7450,1970,981,1220,3,2,4,659076
11214,1967,1214,857,3,2,5,813647
18197,1988,1315,1442,1,2,5,1212208
7811,1964,1181,658,2,4,6,618439
15814,2002,674,1296,1,5,9,1047992
15791,1987,1870,34,2,2,5,1045738
14743,1997,1693,1006,3,3,5,1075827
9141,2001,501,460,2,4,7,614009
16500,2021,1138,717,2,4,6,1072329
12501,1977,1205,1276,1,3,6,869385
6708,1965,861,511,3,2,5,483899
5991,1965,1819,1071,2,4,8,655057
19088,1984,1069,1208,3,3,7,1246747
12463,1966,1089,490,2,2,6,832397
15834,2022,701,272,3,4,8,976780
16278,2001,1504,1012,2,4,7,1133061
14014,1961,1812,526,3,5,8,1010176
19273,1997,1585,1151,2,5,9,1279237
7273,1971,625,209,3,4,8,514676
18367,1998,1491,623,2,4,7,1193207
8538,2001,548,1165,2,4,6,679960
18497,1950,1345,172,3,5,9,1059159
19102,2015,678,446,1,2,4,1154798
16541,2013,992,1142,2,5,8,1121300
12712,1957,1956,10,2,3,5,874424
13168,1974,1071,760,1,4,8,859646
7722,2015,801,1327,2,3,7,647566
7551,2022,1463,1177,3,3,7,715087
16297,2022,1489,322,1,3,7,1075958
14965,2019,1692,976,2,5,9,1111263
14744,2000,1476,444,3,5,8,1011574
6832,2002,768,341,3,2,4,522714
16099,1964,1887,220,1,3,6,1048826
9679,1999,1123,109,1,3,6,626531
10579,2020,599,409,1,5,8,670096
17422,1987,714,1441,3,3,5,1161992
4152,1989,1124,504,2,5,7,441233
9754,2015,596,39,3,4,7,608372
15156,1988,1318,1482,3,4,6,1084073
15108,1966,1129,262,1,3,6,937239
19461,1956,1047,1141,2,2,5,1217628
6800,1988,836,1473,3,5,9,621497
18144,2017,858,1437,1,4,6,1193638
9310,1984,1813,707,1,4,8,771225
13944,2000,1919,822,2,3,6,999250
6610,1996,1315,460,2,5,8,560027
16067,1985,859,1141,1,3,6,1053474
5104,2013,1514,216,2,5,9,523589
14728,1962,846,76,2,2,6,868045
17182,1967,1647,1444,3,5,8,1218109
17399,1970,1051,891,2,4,8,1093554
11361,2014,1037,1195,1,3,6,835410
8199,1957,1153,389,2,5,8,610484
7854,1997,921,1049,3,4,8,610632
11263,1992,835,1151,2,3,5,775423
15686,2002,556,373,3,3,6,892122
5914,1976,1516,653,2,2,5,550693
11365,1968,1411,903,2,4,8,866096
7072,1972,1216,1047,1,5,9,639727
13198,1999,1599,1493,1,4,8,988208
4406,2000,1989,743,2,3,6,525163
17689,1992,784,422,2,2,4,1021610
4166,2000,1221,1200,3,5,7,522179
4508,2018,885,852,3,2,4,478003
5661,1990,1449,830,1,2,5,565700
18648,2021,1269,1289,2,4,8,1235906
7664,1960,1782,972,2,3,5,698806
7489,2001,1339,628,3,3,5,616566
17050,1972,510,569,2,5,7,1012460
4680,1998,1471,1293,2,2,5,542113
6524,1987,1171,1352,2,2,6,608406
6120,1996,759,1478,3,2,6,557056
9260,2021,892,1318,3,4,8,695175
16869,1956,1099,121,3,3,7,1004612
8357,2015,1892,158,2,2,4,679125
5363,2011,1707,1201,3,2,6,621330
13523,1978,1539,1351,1,3,5,968615
6292,1987,1255,306,1,5,8,471672
5538,1982,1609,1112,3,4,7,607004
7408,1978,1210,750,3,4,7,601608
11742,1972,1533,1061,2,4,8,884092
12752,1952,976,590,3,3,7,816419
13291,1994,1687,345,3,4,6,899830
5903,1957,523,1275,1,2,6,520459
4174,1978,811,148,1,4,7,352198
14348,1951,1761,1039,1,3,7,1022203
6230,1999,961,1390,1,4,6,609071
8287,2014,1985,834,3,5,8,770799
8160,1969,1761,780,1,5,8,695230
16112,2001,521,117,2,3,5,952859
11106,1986,679,703,2,3,6,773761
13689,2021,1290,316,3,5,7,901166
16046,1976,1229,287,2,4,6,1007154
7171,1996,1998,907,1,2,6,685723
5567,1955,1248,1374,1,3,6,584307
19199,2009,1215,296,2,5,9,1152569
5151,1994,838,1217,3,4,8,551769
11619,1993,1030,1415,1,3,5,844854
10033,1967,1191,442,1,4,6,697353
12560,2014,661,1304,2,2,6,850971
8946,1974,1584,900,3,3,5,737200
12234,1976,1608,300,3,2,5,829603
5907,1956,989,897,2,2,5,496650
7490,1993,504,425,1,2,6,515745
6535,1978,575,249,2,5,8,461674
8173,1993,1776,685,2,2,6,737533
15065,1985,506,751,2,2,5,915085
14016,1968,1180,997,1,4,6,938184
5293,1955,972,405,1,5,8,428364
8769,1974,1661,800,2,5,7,733662
8796,1980,1881,243,3,5,9,722438
17046,1958,1311,366,2,5,8,1059393
18211,1986,1337,119,1,2,4,1061180
10871,1976,1102,849,3,4,6,815123
15578,1962,1686,1463,3,2,6,1161777
6972,1990,817,432,1,2,6,496983
7922,2015,1981,182,1,5,8,696618
8997,1973,1776,1484,2,5,8,817654
11032,1993,1724,758,1,3,6,858551
4992,2009,1688,1141,3,4,6,581205
12112,1958,731,30,2,5,9,776568
9287,1951,827,976,2,5,8,654781
14578,2005,737,1172,3,2,5,954294
6240,1979,1643,527,1,2,4,601658
5476,1971,1449,1296,2,2,5,550367
10426,1962,1394,863,3,5,7,800652
15599,2020,1118,1408,3,4,6,1092981
4389,1965,749,101,3,5,9,364571
4999,1994,1859,1095,1,5,7,598647
16812,2014,1807,622,1,4,8,1127924
19599,1960,697,804,1,5,7,1182863
5855,2019,915,407,1,5,9,508888
12125,1969,1231,1370,3,4,6,910429
17794,2012,1918,1390,2,5,8,1248350
12850,1961,1437,829,3,3,7,903911
6763,2011,1674,788,2,3,7,643647
7663,1991,1788,617,2,2,4,669191
8986,2018,1743,548,2,5,8,761440
19914,2007,1739,290,1,4,7,1282965
5481,1954,1838,421,3,4,8,555383
11256,1976,715,180,2,3,6,686968
7731,1977,1858,654,3,2,5,671311
11262,1975,1882,113,1,5,7,801368
4451,1998,1684,1261,2,4,7,588475
14667,1970,1314,1117,1,4,7,1000374
15414,1950,1109,259,1,5,8,954429
13729,2007,1010,1130,3,2,5,935859
19735,2004,1417,243,2,3,5,1203577
7093,1975,656,422,1,5,7,473966
4882,1974,661,334,3,5,8,394447
8408,1982,541,1046,2,5,7,663259
8068,2021,1703,270,2,3,7,662210
17127,2018,802,1163,1,4,6,1100583
14758,1955,1853,1489,1,5,7,1114008
7277,1972,1513,453,1,5,7,612338
12566,1979,1263,1407,1,5,9,945487
16738,2003,1952,593,2,5,9,1156869
15889,1960,1873,1400,1,2,6,1124803
11951,1980,619,1009,1,2,4,759772
15254,1955,1598,1461,1,2,6,1104634
8690,1960,1173,855,2,4,8,654126
15442,1961,1160,1445,3,5,7,1098206
17521,2015,622,1179,3,5,8,1150805
8595,2002,1152,1358,2,5,7,720735
8559,1985,1705,131,3,5,7,663923
11291,1966,1420,767,2,3,5,819978
12160,1977,1513,500,1,3,6,824657
4112,1971,1288,1163,3,3,5,483940
9131,1956,756,134,2,5,7,581684
7197,1964,1256,766,2,3,6,585832
19924,1960,1097,811,1,3,5,1224725
14570,1973,1792,1430,2,4,6,1099164
14116,2016,1703,769,3,4,6,993867
19642,1979,1290,93,1,3,6,1188662
4139,2019,1672,1264,2,3,5,550282
5424,2015,1671,164,1,4,7,502815
6949,2010,1179,324,2,3,6,540282
7168,1990,1532,1241,3,5,9,702479
12708,2000,1701,939,3,3,5,941268
14808,1993,1295,619,1,5,7,952630
10043,1962,1918,230,2,3,7,748905
10989,1961,1107,581,1,2,6,770239
11236,1958,830,732,1,3,5,756663
10261,1997,555,1202,3,2,4,767214
4887,1998,1730,1103,1,3,7,555548
19418,2002,604,1377,2,3,5,1203270
7104,2005,1046,670,3,5,7,587996
17629,1989,1292,1184,2,4,6,1191025
4049,1973,1878,1450,1,4,8,592553
7951,2021,988,402,3,5,9,607320
7560,1982,1573,1055,2,4,7,662310
4018,1972,1610,120,2,2,5,429982
8821,2003,802,726,1,2,4,651947
10340,2002,1524,384,2,3,5,768628
12058,1998,1904,1448,1,2,5,1001075
13665,1998,1149,475,1,4,7,851732
16253,2009,1147,559,1,2,5,1002481
6606,2014,1885,1190,1,3,5,682413
11846,1981,880,388,3,2,4,747245
12643,1970,661,1356,2,4,7,898197
10432,1967,518,789,2,5,9,678877
17452,2009,1473,752,3,3,6,1184691
17395,1962,742,1494,1,5,9,1114970
7765,1973,628,703,1,2,6,576245
6438,1979,1699,52,1,3,5,514214
19950,1951,908,566,1,3,7,1122947
16502,1974,1291,820,3,2,6,1086223
13741,1999,1442,1044,2,3,6,998971
10358,1963,1607,1042,1,2,5,785942
15666,1955,1899,861,1,5,9,1127501
12319,1979,721,1479,1,5,8,907021
9941,1979,1848,321,2,4,7,759114
11644,1987,1974,826,2,4,7,919669
8855,2007,1939,432,3,2,5,737261
10547,1990,944,1082,2,2,6,785063
11196,2006,1117,1174,2,5,9,867726
9911,1985,1848,1463,1,3,7,829020
10481,2013,1022,57,2,2,6,714389
19166,1965,665,1017,1,3,7,1179741
6761,2021,1207,750,3,4,6,584127
8456,1963,1242,1316,1,5,8,746541
16856,1980,1761,181,3,2,4,1124219
13607,2015,1508,606,2,4,8,916951
10361,2017,1412,1101,3,2,5,843197
9693,2014,1536,960,1,4,8,801827
9788,2004,1780,104,2,5,7,746297
4201,1989,1733,1284,2,2,6,576857
10160,1974,864,606,1,2,5,686190
14561,1974,724,1246,2,3,7,977144
4517,1952,1495,989,1,3,7,461848
11737,2018,693,483,3,2,5,751713
17636,1975,1719,128,3,5,7,1154307
17723,1989,1923,318,2,3,5,1143027
13533,1987,556,706,1,2,5,832819
16968,1987,712,508,1,2,5,978915
5988,2017,1802,19,3,4,6,538318
19441,1956,1903,751,1,5,8,1281017
15737,1979,616,234,2,3,5,912775
17779,1968,1974,605,2,3,7,1150885
16712,1984,1098,553,3,4,6,1045781
18256,1982,909,1373,1,2,5,1198467
7802,1982,1890,452,2,3,7,690293
9808,1987,1311,585,2,2,5,721739
15467,1959,1428,983,2,3,5,1058871
15846,2006,1636,422,1,3,7,1026970
11162,1977,1687,1213,3,2,4,923912
14626,1987,503,1148,3,2,6,942246
17065,1965,522,5,2,3,6,920819
10241,1970,1420,457,3,4,6,721712
19704,1955,1244,553,2,4,8,1171574
18114,1990,1101,521,2,4,8,1104045
12399,1964,1487,1112,1,4,8,946990
9633,1952,1615,845,2,4,6,821720
9755,1992,968,1134,2,2,5,761923
14825,1996,1469,550,1,3,6,947087
10309,1963,1678,1420,1,4,8,836849
8117,2015,1126,10,3,5,8,571756
12345,1978,706,496,1,3,5,765126
18250,1953,1513,1039,2,5,8,1196777
19798,1975,580,1056,1,2,5,1193457
15558,1961,1114,744,1,3,5,986290
16506,1951,982,488,3,2,4,1030095
16956,1966,1091,1211,1,5,8,1129705
5518,1984,1930,735,2,3,6,613814
18565,1959,1626,457,2,3,6,1159652
10163,1992,1763,1074,2,2,6,853518
6600,1970,1788,1294,1,3,5,654126
17237,1964,532,463,1,5,9,999451
6195,1984,534,42,2,2,6,390852
19467,2009,1772,538,1,5,9,1264134
16690,1993,1499,567,3,3,7,1125500
16883,1954,1573,120,3,5,8,1093057
7554,2022,779,624,3,3,5,591790
14606,1967,651,315,3,5,8,884189
17725,1970,1200,1021,2,5,7,1158992
19668,2021,1234,1138,1,4,8,1302451
6849,2000,1518,620,3,3,5,599418
19253,1990,1753,453,2,4,6,1244573
17445,1973,1164,686,3,4,6,1136644
5742,1973,1422,623,1,2,4,518319
5306,1987,1811,611,3,2,5,577134
7849,1993,1918,958,3,5,9,792295
16360,2006,952,646,3,3,6,1037751
16768,2008,1119,762,3,2,6,1078805
11519,1983,1556,1360,1,4,7,911870
16847,1972,1886,239,2,3,6,1106255
19685,1992,1634,733,3,5,8,1315211
17032,1989,1644,1409,2,5,7,1238760
17754,1996,515,1168,1,2,4,1096388
8195,1990,1238,376,1,2,4,563801
9178,1996,1214,3,3,2,4,605409
6555,1969,1213,793,2,5,8,598443
6305,2014,597,845,3,4,7,516059
16700,2017,615,1351,1,2,6,1092562
11619,1973,1464,196,3,5,7,825345
13280,1985,1994,388,3,3,5,953997
6642,1994,1962,260,2,5,7,596000
13369,1951,1804,602,1,3,5,930961
18296,1977,848,93,3,3,5,1066052
10409,1975,731,1280,3,4,6,751389
17108,1972,1634,135,3,2,5,1097471
19438,1985,1875,524,2,3,5,1271331
19674,1955,1535,497,1,2,4,1212141
8757,1984,1483,1201,3,5,8,775264
6994,1987,1138,111,3,2,6,554142
12751,1984,784,1287,3,5,8,895203
15156,2002,1135,1437,1,3,5,1048472
19226,1987,1044,368,2,4,7,1154849
5271,2008,891,935,2,3,5,486952
5813,1992,1693,1401,3,5,8,665097
15107,1953,576,767,3,3,7,904039
12801,1954,796,585,2,4,6,811735
6461,2017,829,1406,2,2,5,594240
8120,1994,1586,672,2,5,8,675026
10124,1974,769,510,3,2,5,707183
12475,1960,715,712,3,4,6,828192
17760,1978,1713,819,2,3,6,1182410
15120,1983,1598,376,2,4,6,991343
8396,1963,1009,544,1,5,7,583206
13283,1973,1078,72,3,5,9,827401
17318,2008,1616,973,1,3,7,1168526
4816,1988,1576,503,2,5,8,503667
11304,1975,995,1375,3,4,6,844700
11331,1992,1447,804,3,5,8,892680
4082,1985,593,709,1,2,4,386723
5920,1988,1124,324,1,4,6,473441
11817,2010,728,387,1,4,7,762044
15683,1965,749,827,1,5,7,1007179
15336,2008,1914,239,3,3,6,1051454
19596,1955,1220,975,2,3,5,1232480
6093,2005,1479,1097,2,3,6,577484
16905,1957,681,30,2,5,8,962105
11071,1976,766,478,1,5,9,705605
11967,2020,1503,1037,2,5,9,906467
18597,1976,780,716,1,4,6,1110845
12367,1995,1461,1339,1,4,7,937437
9285,1990,1166,67,2,5,8,637014
14896,1974,1606,1005,2,3,6,1021416
8937,1967,1709,537,2,2,5,671572
4369,1961,1030,290,3,3,6,415220
5818,2000,1871,974,1,4,6,654377
6101,1988,922,23,3,4,8,463036
16977,1959,1480,414,2,3,6,1054045
7490,2003,953,850,3,3,6,635499
5779,1978,766,961,3,4,7,561470
11674,1990,1006,680,2,4,6,828570
5364,1958,1665,1059,2,5,9,614911
11294,2012,815,100,1,2,6,671443
17720,1986,1263,545,1,5,8,1101322
16654,1963,1755,38,3,5,7,1095040
15534,2022,1820,210,2,3,7,1012149
16931,2021,1397,741,1,3,7,1095577
7676,1988,1452,591,1,2,4,623281
6426,1989,1374,749,3,5,9,611061
12264,2003,1415,171,3,5,7,837199
12089,1952,521,837,3,4,8,791056
6962,2004,883,441,2,4,6,540004
17559,1982,1649,1082,1,2,5,1176109
4859,2020,602,1433,1,3,7,482402
16048,1968,1399,533,1,4,8,1028562
8138,1983,1232,364,3,2,6,605574
6424,1999,609,366,2,5,7,496258
13256,1996,1995,1367,3,2,6,1058912
14409,1995,1588,295,3,2,6,960784
8017,2005,1995,1364,2,4,6,788476
14451,2006,1169,605,2,4,8,977611
17804,2000,1599,755,3,5,9,1188244
15943,2003,1542,522,2,5,7,1078951
14278,1977,883,264,3,5,7,915402
12560,1968,689,1061,1,2,4,838247
14996,1976,1261,1154,2,2,6,996846
12342,1997,859,381,1,4,7,776724
5134,1968,1374,1248,2,5,7,552210
17791,2000,1385,1166,3,4,8,1185733
17747,1956,1975,430,3,5,8,1206478
9166,1978,578,388,3,5,8,625870
9119,1992,1095,53,3,4,6,582054
9694,2018,1695,23,3,4,6,726675
14976,2007,1735,394,3,4,6,1015533
10136,1957,1385,632,2,5,7,774134
9485,1991,1514,118,2,2,4,666533
8164,1991,1968,982,1,4,8,751837
6346,1962,648,1208,2,4,8,552615
9039,1975,509,191,2,2,4,543031
8897,1967,1291,486,1,2,6,627504
18631,1991,1578,632,1,3,5,1230393
14442,2000,1371,720,3,4,6,1004036
12252,1965,679,383,1,3,6,749307
9041,1952,1243,811,1,3,5,707248
15202,1994,880,345,2,2,5,960948
7901,1971,1945,472,3,5,9,728071
5337,1972,950,675,1,5,7,443455
5184,2008,1616,2,3,2,5,479052
8426,2011,1936,1073,3,3,6,779957
5551,2017,893,924,1,3,7,542255
16625,2003,1464,875,1,3,6,1120296
5629,2006,1854,983,1,3,5,581049
13519,1972,932,1234,1,4,6,892321
5526,2009,1453,972,3,3,6,613932
13865,2022,1686,1306,2,2,4,1043802
5361,2004,1445,378,3,3,5,510795
13765,2012,1563,1349,3,3,6,1036173
14878,2005,1265,1321,3,2,6,1042379
8370,2004,1407,137,1,3,7,614885
9283,1974,584,124,1,5,7,593285
11610,1975,1283,933,2,2,5,839038
14558,1998,1315,1415,2,4,6,1076248
18924,2012,1614,1425,2,4,6,1322456
18839,1994,1908,479,3,2,5,1251904
15949,2022,1716,1424,2,4,8,1176712
14626,1988,1776,569,3,4,6,1023927
5993,2014,1767,1385,1,4,8,641034
4869,2018,1206,65,3,2,4,450656
19168,2005,769,1451,1,3,6,1227019
5014,1958,1340,851,1,4,7,497104
14103,2019,1542,431,2,5,9,945427
4602,1977,1563,1128,1,3,5,557660
16013,1994,1015,1112,2,3,6,1061274
18087,1975,1556,600,2,4,6,1205103
4690,1977,949,855,2,4,6,421572
12685,1989,1184,5,3,3,7,816107
4489,1964,1124,157,2,4,6,369606
10864,1955,1384,1402,2,2,4,838651
11240,1976,818,329,1,2,6,698965
14748,1987,1647,1126,3,4,7,1088285
16677,2017,1895,222,2,3,5,1106090
11786,2013,1874,401,2,4,6,864738
12024,1979,1846,544,2,5,8,880523
4294,1952,987,508,1,2,6,350489
9488,2011,950,183,1,3,6,618762
8027,1961,852,914,1,5,7,601370
15035,1979,1639,1110,2,4,6,1099165
6912,1987,1454,580,2,2,6,582141
13909,2009,1536,1403,2,5,9,1044258
14788,1987,819,537,2,3,6,925296
8744,1964,1688,1436,2,2,6,811134
5873,1967,584,517,1,4,7,465776
16855,2001,747,767,2,4,7,1097273
7258,1978,1955,294,3,2,4,608191
19188,2009,1067,1014,2,5,8,1233476
6817,1970,1183,259,1,2,5,508967
12636,1966,1143,1407,2,2,6,885131
7641,1967,978,825,3,2,6,584110
8458,2006,1212,1327,2,5,7,756801
18458,1986,867,315,3,2,4,1102433
9307,2009,856,745,3,3,5,698532
12933,1987,907,718,1,4,7,859199
6041,1961,1868,1100,3,5,9,623459
4679,2022,678,679,2,3,6,404290
14659,1950,1948,853,3,2,4,1042324
15889,2007,1966,1402,2,3,7,1199943
19611,1952,1829,460,2,5,8,1257684
9738,2012,866,1079,2,4,8,758083
9668,1970,1559,806,2,5,8,810017
13550,1972,962,1104,1,2,4,878920
18427,1958,1327,1199,2,2,5,1203962
11697,2004,1669,792,1,4,7,874851
12033,1968,645,929,3,5,7,802875
4062,2011,879,1406,2,5,7,503702
11829,1988,667,148,3,5,8,796460
14751,1976,1798,767,1,3,6,1007888
17450,1995,586,1304,2,4,7,1127043
15961,1983,653,344,2,5,7,931742
11352,1982,996,1432,1,4,6,813897
17516,1999,814,973,3,3,5,1101926
10915,1969,1222,921,1,5,9,806208
19573,1989,1797,29,3,3,7,1225933
16543,2007,1263,729,3,2,4,1118999
12326,1980,761,1445,3,2,6,891471
7644,1987,986,981,2,2,6,620272
8970,1994,953,230,1,4,7,626658
17109,1990,942,1382,2,5,8,1149813
14327,1958,1785,1185,1,5,8,1050275
12003,1958,1042,728,3,3,7,820943
19323,2012,1628,1251,2,3,7,1320370
7278,1971,849,1244,2,2,5,620066
11296,1965,1323,745,2,4,7,810814
13014,1981,937,1096,3,4,6,942128
7074,2015,668,398,1,3,7,521646
17261,1963,1866,94,3,3,6,1127197
15173,1987,1753,474,2,5,8,1019183
18065,1957,522,1118,2,5,8,1104084
12312,1970,1487,774,3,3,7,923031
11552,2005,1175,1147,2,5,8,892096
5637,1995,780,799,2,3,6,459956
19397,1992,1221,943,1,4,7,1235555
17652,1995,752,1022,1,2,5,1112657
9103,1997,903,620,1,3,6,626028
13116,2019,632,859,1,3,5,870813
4644,1980,1797,963,1,5,8,553227
6032,1982,1117,1071,1,3,5,585112
6761,1993,731,812,2,4,8,542699
19195,2020,1044,94,2,2,6,1095643
6068,1957,578,32,1,5,9,412069
4241,2022,1558,1141,3,4,8,531075
18790,1951,994,1274,1,2,6,1175148
19298,1966,1633,1326,2,5,8,1274259
6668,2001,1844,121,3,4,7,579039
18638,1994,827,217,3,3,7,1121372
17907,1986,1466,1076,3,5,8,1218295
19954,1991,1189,1149,2,3,5,1274151
